slide_name,specimen_name,date_slide_prepped,preparator,slide_type,arthropod_cuticle.,branchiopod_cuticle.,clamShrimp_cuticle.,plant.algal_cuticle.,other.,Morpho1,Morpho3,Preservation,strat_height,Description.notes,Imaged,sample_name,Mass..g.,Mesh,HF_date,Water_.date,Collection_date,acid_time,rinse_time,Inspection.complete.,Notes_pre.maceration,Notes_duringmaceration,Notes_post.maceration,Notes_microscopeobservations,rock_name,base..from.lower.SS..cm.,top.from.lower.SS..cm.,date_collected,collector,field_notes,locality_name,microsite_name,lat,long,rock_unit,site_notes,Va1,Va2,PhL,NoH,No,OrR,TrP,OrS,ApT,Va,Tr,BrF,NoC,TrA,ApW,BrA,U,ApB,Ap,Va3,Sp,OrF,Ph,TrS,SpT,Ap?,Br,Va4,Va6,Va?,Or?,BrM,Or,Tr?,TrC,SpS,PhI,PhS
CSD-159,CSD-159,11/7/22,Liuliu Gould,specimen,,,,,,U,U,NA,67,cuticle scrap; liuliu collected 11/3/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-163,CSD-163,11/9/22,Liuliu Gould,specimen,x,,,,,Sp,Sp,1,67,segmented cuticle small part; guillermo collected 10/28,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-164,CSD-164,11/9/22,Liuliu Gould,specimen,x,x,,,,Tr,TrP1,1,67,partial tergopleura; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-165,CSD-165a,11/9/22,Liuliu Gould,specimen,,,,x,,No,NoH1,NA,67,pieces of algae; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-165,CSD-165b,11/9/22,Liuliu Gould,specimen,,,,x,,Br,BrA6,NA,67,pieces of algae; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-165,CSD-165c,11/9/22,Liuliu Gould,specimen,,,,x,,U,U,NA,67,pieces of algae; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-165,CSD-165d,11/9/22,Liuliu Gould,specimen,,,,x,,U,U,NA,67,pieces of algae; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-166,CSD-166a,11/9/22,Liuliu Gould,specimen,x,x,,,,Tr,TrP1,NA,67,tergopleurae or annular ring; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-166,CSD-166b,11/9/22,Liuliu Gould,specimen,x,x,,,,U,U,NA,67,tergopleurae or annular ring; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-167,CSD-167,11/9/22,Liuliu Gould,specimen,x,x,,,,Ap,ApB1,2,67,"complete serrated branchiopod appendage lobe, **intermediate shape between ApB1 and ApB4; collected liuliu 10/24/2022",x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-168,CSD-168,11/9/22,Liuliu Gould,specimen,,,,x,,No,NoC1,1,67,part of algal rings; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-169,CSD-169,11/9/22,Liuliu Gould,specimen,,,,,,No,NoH1,3,67,three-part cuticle scrap? Maybe algal?; collected liuliu 10/24/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-170,CSD-170,11/9/22,Liuliu Gould,specimen,,,,,,U,U,NA,67,partial clam shrimp? Algae?; collected liuliu 10/27/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-171,CSD-171,11/9/22,Liuliu Gould,specimen,,,,,,U,U,NA,67,folded frisbeekite or algal rings? collected liuliu 10/27/2022,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-172,CSD-172,11/9/22,Liuliu Gould,specimen,x,x,x,,,Va,Va3,3,67,mostly complete clam shrimp collected liuliu 10/27/2022,x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-173,CSD-173,11/9/22,Liuliu Gould,specimen,,,,x,,Br,BrF,1,67,fibrous circle of plant material; collected liuliu 10/27/2022,x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-175,CSD-175a,2/6/23,Liuliu Gould,specimen,x,x,,,,Ap,ApB2,1,67,scrap of liverworts with ApB2 and with OrR1 cluster; collected by Liuliu 10/27/22,x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-175,CSD-175b,2/6/23,Liuliu Gould,specimen,,,,,x,Or,OrR1,NA,67,scrap of liverwort with OrR1(2 orbs); collected by Liuliu 10/27/22,x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-175,CSD-175c,2/6/23,Liuliu Gould,specimen,,,,,x,Or,OrR1,NA,67,scrap of liverworts with ApB2 and with OrR1 cluster; collected by Liuliu 10/27/22,x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-176,CSD-176,2/6/23,Liuliu Gould,specimen,,,,,x,U,U,NA,67,algae bit with circle; collected Liuliu 10/27/22,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-177,CSD-177,2/7/23,Layla Chapeta,specimen,x,x,,,,Va,Va3,2,67,large cuticle fragmen with cellular or scaled texture,x,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-178,CSD-178a,2/7/23,Layla Chapeta,specimen,x,,,,,Ap,Ap,NA,67,arthropod cuticle segment and algal or arthropod socket,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-178,CSD-178b,2/7/23,Layla Chapeta,specimen,x,,,x,,No,NoC,NA,67,algal or arthropod socket,NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSD-256,CSD-256a,4/4/23,Shreya Jariwala,specimen,,,,,x,Or,OrF1,2,67,"two frisbeekites, one has a partial tail; collected Liuliu ",NA,CSD-21-G,3.2,105µm,3/31/22,4/13/22,4/15/22,13,2,x,surface lw,"lots of organic gunk, flakes","much more material than CSD-21#H, large flakes","6/1/2022: very large, very well preserved liverworts not coalified; algal nodes w branches common*, thin tergopleurae*, other tergopleurae*, frisbeekites, herbivory*, caudal furca*, part of paddle*, small abdominal series*, endite border*; serrated cuticle collected by Gullermo 9/30/22 and nice frisbeekite 10/4/2022",6.28.2021-CSD-21,65,69,6/28/21,Tanner Frank,"loose l.w. layer, collected into ziploc",Cairo Quarry,CS_D,42.31961,-74.04759,Plattekill Fm.,"=Ms -2, calcareous layer here; detailed measurements and sampling of section 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
